age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,Xác suất mở (%),Dự đoán
52,services,divorced,secondary,no,36,yes,yes,cellular,11,may,930,1,-1,0,unknown,90.7,Có mở
26,technician,married,secondary,no,915,no,no,cellular,2,jun,384,1,-1,0,unknown,91.93,Có mở
32,technician,married,secondary,no,1547,no,no,cellular,26,oct,289,1,805,4,other,90.83,Có mở
35,technician,married,tertiary,no,7050,no,no,cellular,11,aug,222,3,182,4,success,93.17,Có mở
50,management,married,tertiary,no,5969,no,no,cellular,25,jan,455,1,544,2,failure,90.54,Có mở
65,unemployed,married,secondary,no,3195,no,no,telephone,2,mar,904,1,-1,0,unknown,92.08,Có mở
33,management,single,tertiary,no,935,no,no,cellular,9,feb,385,2,92,8,success,91.73,Có mở
57,unemployed,married,secondary,no,3754,no,no,cellular,5,feb,1063,2,-1,0,unknown,90.53,Có mở
22,housemaid,single,secondary,no,1796,no,no,cellular,28,jun,369,3,-1,0,unknown,95.08,Có mở
45,blue-collar,single,secondary,no,0,no,no,cellular,5,aug,374,2,472,1,success,92.59,Có mở
31,unemployed,single,tertiary,no,302,no,no,cellular,3,feb,349,1,357,3,success,90.16,Có mở
48,unemployed,divorced,secondary,no,201,no,no,cellular,10,nov,594,1,91,1,success,93.35,Có mở
73,retired,married,primary,no,796,no,no,cellular,23,oct,427,1,182,2,failure,92.76,Có mở
51,management,married,tertiary,no,469,no,no,cellular,15,apr,200,1,181,2,success,94.59,Có mở
25,management,married,tertiary,no,4461,no,no,cellular,11,mar,796,5,-1,0,unknown,96.81,Có mở
28,self-employed,single,tertiary,no,159,no,no,cellular,16,nov,449,2,33,4,success,94.07,Có mở
41,admin.,single,secondary,no,985,yes,no,cellular,30,jun,274,2,391,11,success,95.54,Có mở
24,blue-collar,single,secondary,no,833,yes,no,cellular,15,may,956,1,-1,0,unknown,93.03,Có mở
45,management,married,tertiary,no,160,no,no,cellular,10,nov,182,2,194,1,success,91.32,Có mở
27,technician,single,tertiary,no,931,yes,no,cellular,4,feb,1078,1,-1,0,unknown,92.91,Có mở
25,management,single,tertiary,no,362,no,no,cellular,3,jun,617,2,-1,0,unknown,96.29,Có mở
37,management,married,tertiary,no,255,no,no,cellular,24,feb,562,2,183,10,success,91.45,Có mở
38,management,single,tertiary,no,3646,yes,no,cellular,12,may,1710,2,286,1,other,90.08,Có mở
47,admin.,married,secondary,no,368,no,no,cellular,21,may,403,1,87,6,success,91.43,Có mở
41,services,married,secondary,no,471,yes,no,cellular,13,may,954,2,293,4,success,92.58,Có mở
72,retired,married,secondary,no,5715,no,no,cellular,17,may,1114,1,181,2,success,93.35,Có mở
35,admin.,married,secondary,no,2374,yes,no,cellular,11,aug,765,2,183,5,success,93.26,Có mở
32,technician,single,tertiary,no,5514,no,no,cellular,22,apr,319,1,182,1,success,95.66,Có mở
30,services,divorced,secondary,no,436,yes,no,cellular,17,jun,1720,1,-1,0,unknown,96.6,Có mở
40,blue-collar,married,unknown,no,1181,yes,no,cellular,4,feb,718,2,189,2,success,91.27,Có mở
62,management,married,secondary,no,1128,no,no,cellular,2,sep,236,1,290,3,other,91.4,Có mở
67,management,married,tertiary,no,405,no,no,cellular,10,nov,344,2,95,2,success,95.1,Có mở
28,blue-collar,single,secondary,no,1705,no,no,cellular,17,dec,412,2,-1,0,unknown,91.08,Có mở
23,student,single,secondary,no,381,no,no,cellular,23,feb,696,1,189,2,other,94.38,Có mở
31,unemployed,married,tertiary,no,330,no,no,cellular,13,jul,309,1,181,3,success,93.13,Có mở
25,management,single,tertiary,no,316,no,no,cellular,27,mar,347,2,-1,0,unknown,92.99,Có mở
43,technician,divorced,unknown,no,4389,no,no,cellular,8,apr,618,1,-1,0,unknown,90.06,Có mở
49,entrepreneur,single,secondary,no,5802,no,no,cellular,12,aug,175,3,104,2,success,90.25,Có mở
35,management,single,tertiary,no,1750,yes,no,cellular,22,oct,422,1,175,4,success,92.9,Có mở
28,technician,single,secondary,no,631,no,no,cellular,29,apr,835,7,-1,0,unknown,94.19,Có mở
28,student,single,secondary,no,1925,no,no,cellular,26,feb,139,1,93,3,success,94.66,Có mở
55,admin.,divorced,secondary,no,1693,no,no,cellular,10,aug,247,1,102,3,success,92.15,Có mở
23,student,single,secondary,no,9216,no,no,cellular,5,jun,471,2,-1,0,unknown,96.09,Có mở
34,blue-collar,single,secondary,no,215,no,no,cellular,5,jun,329,1,94,3,success,96.31,Có mở
68,retired,married,tertiary,no,2820,no,no,cellular,5,mar,158,1,92,3,success,94.61,Có mở
35,technician,married,secondary,no,294,yes,no,cellular,15,jun,238,6,98,5,success,90.15,Có mở
50,housemaid,married,secondary,no,388,no,no,cellular,8,jun,152,2,89,2,success,93.88,Có mở
49,technician,divorced,tertiary,no,1807,yes,no,cellular,2,jun,225,1,82,1,success,94.35,Có mở
59,management,married,tertiary,no,2764,no,no,cellular,18,feb,459,1,56,3,failure,91.09,Có mở
33,management,single,tertiary,no,5276,no,no,cellular,4,nov,572,1,-1,0,unknown,90.51,Có mở
36,admin.,single,tertiary,no,994,no,no,cellular,13,aug,185,2,105,3,success,94.96,Có mở
39,housemaid,divorced,secondary,no,70,no,no,cellular,4,jun,346,2,128,8,success,94.25,Có mở
34,management,married,tertiary,no,250,no,no,cellular,9,dec,787,1,188,8,other,95.23,Có mở
76,retired,married,tertiary,no,2991,no,no,cellular,25,jan,195,1,95,2,success,94.84,Có mở
77,retired,married,primary,no,2223,no,no,telephone,10,aug,365,2,187,1,success,91.86,Có mở
27,student,single,secondary,no,672,no,no,cellular,18,mar,236,2,-1,0,unknown,90.9,Có mở
54,technician,married,secondary,no,0,no,no,telephone,16,nov,986,1,94,8,failure,91.13,Có mở
29,student,single,secondary,no,314,no,no,cellular,13,aug,485,3,105,1,success,91.14,Có mở
26,student,single,tertiary,no,10086,no,no,cellular,8,jul,475,3,78,2,success,91.94,Có mở
29,technician,single,secondary,no,5763,no,yes,cellular,5,jun,271,2,92,2,success,95.43,Có mở
28,management,single,tertiary,no,9710,no,no,cellular,14,oct,786,2,-1,0,unknown,92.17,Có mở
69,retired,married,primary,no,324,no,no,cellular,12,aug,875,1,189,4,success,91.9,Có mở
31,self-employed,married,secondary,no,581,yes,no,cellular,13,oct,845,1,152,6,failure,91.13,Có mở
25,student,single,secondary,no,703,no,no,cellular,5,may,1100,3,-1,0,unknown,92.62,Có mở
73,retired,married,secondary,no,2850,no,no,cellular,8,oct,512,1,144,7,failure,94.19,Có mở
43,admin.,single,secondary,no,386,no,no,cellular,12,oct,242,1,92,4,success,95.96,Có mở
48,management,married,tertiary,no,3842,no,no,cellular,1,oct,168,1,122,2,success,94.52,Có mở
29,blue-collar,married,secondary,no,3310,no,no,cellular,1,sep,367,1,91,4,failure,92.84,Có mở
25,student,single,secondary,no,469,no,no,cellular,24,feb,524,1,187,2,success,94.57,Có mở
25,admin.,single,tertiary,no,1734,no,no,cellular,19,oct,366,1,-1,0,unknown,92.46,Có mở
77,unknown,married,unknown,no,397,no,no,telephone,8,nov,207,1,185,3,success,94.9,Có mở
28,self-employed,single,tertiary,no,5215,no,no,cellular,2,jun,673,1,-1,0,unknown,97.1,Có mở
53,management,married,tertiary,no,20772,no,no,cellular,4,feb,715,1,-1,0,unknown,90.0,Có mở
27,management,single,tertiary,no,390,no,no,cellular,28,oct,190,1,82,1,success,98.12,Có mở
